Product_ID,Date,Market_Price,Quantity,Revenue ($),Visibility,Review Score,Number of Reviewers,Stock,Base_Price
1,5/11/2024,988,30,29640,5.727029389179219,2.4,144,58,689.0960046844189
1,5/12/2024,1228,21,25788,1.6566540925763038,2.4,401,67,689.0960046844189
1,5/13/2024,1220,21,25620,0.1916506774946431,2.4,194,87,689.0960046844189
1,5/14/2024,1306,18,23508,5.8166750906301345,2.4,459,27,689.0960046844189
1,5/15/2024,826,37,30562,2.7211014309677943,2.4,332,27,689.0960046844189
1,5/16/2024,1289,18,23202,5.8743254220658425,2.4,278,35,689.0960046844189
1,5/17/2024,948,32,30336,3.9268537326816992,2.4,489,52,689.0960046844189
1,5/18/2024,1359,15,20385,1.4630764911081295,2.4,106,55,689.0960046844189
1,5/19/2024,1468,11,16148,6.55536367481427,2.4,461,77,689.0960046844189
1,5/20/2024,995,30,29850,0.31325920837806115,2.4,68,28,689.0960046844189
1,5/21/2024,812,38,30856,6.774922476673895,2.4,414,2,689.0960046844189
1,5/22/2024,1354,16,21664,9.634181747874754,2.4,370,38,689.0960046844189
1,5/23/2024,1148,24,27552,4.03529450569081,2.4,194,34,689.0960046844189
1,5/24/2024,1324,17,22508,7.373619697925015,2.4,159,26,689.0960046844189
1,5/25/2024,1277,19,24263,0.9734012426912684,2.4,155,33,689.0960046844189
1,5/26/2024,1336,16,21376,1.239384436094035,2.4,250,65,689.0960046844189
1,5/27/2024,1059,28,29652,6.718198805835267,2.4,233,12,689.0960046844189
1,5/28/2024,1458,11,16038,5.094546535627627,2.4,115,93,689.0960046844189
1,5/29/2024,1383,14,19362,9.850539862788779,2.4,46,18,689.0960046844189
1,5/30/2024,1007,30,30210,7.5332196364564465,2.4,288,55,689.0960046844189
1,5/31/2024,1302,18,23436,7.591440163346749,2.4,181,27,689.0960046844189
1,6/1/2024,967,31,29977,8.814229184295444,2.4,34,84,689.0960046844189
1,6/2/2024,809,38,30742,2.318103965473919,2.4,355,82,689.0960046844189
1,6/3/2024,1348,16,21568,0.18821003039243012,2.4,213,35,689.0960046844189
1,6/4/2024,850,36,30600,3.6712254054695315,2.4,302,54,689.0960046844189
1,6/5/2024,1210,21,25410,5.02491783255203,2.4,478,17,689.0960046844189
1,6/6/2024,1010,30,30300,9.149387630909695,2.4,201,92,689.0960046844189
1,6/7/2024,846,36,30456,3.863934260981813,2.4,495,18,689.0960046844189
1,6/8/2024,1123,25,28075,3.796089635609962,2.4,99,26,689.0960046844189
1,6/9/2024,1371,15,20565,4.704386415403937,2.4,136,53,689.0960046844189
1,6/10/2024,1236,20,24720,6.152258206855977,2.4,27,16,689.0960046844189
1,6/11/2024,1029,29,29841,7.490343863965792,2.4,227,75,689.0960046844189
1,6/12/2024,845,36,30420,1.2184517685316298,2.4,480,87,689.0960046844189
1,6/13/2024,1428,13,18564,8.14051510248261,2.4,355,0,689.0960046844189
1,6/14/2024,935,33,30855,9.163791236742252,2.4,498,71,689.0960046844189
1,6/15/2024,1086,26,28236,2.4551584919579947,2.4,16,79,689.0960046844189
1,6/16/2024,1297,18,23346,7.555343619995457,2.4,10,24,689.0960046844189
1,6/17/2024,1345,16,21520,9.824136919027968,2.4,228,45,689.0960046844189
1,6/18/2024,890,34,30260,9.22536266950749,2.4,405,33,689.0960046844189
1,6/19/2024,1332,16,21312,5.408532023262497,2.4,435,91,689.0960046844189
1,6/20/2024,1100,26,28600,8.172040092024549,2.4,29,17,689.0960046844189
1,6/21/2024,982,31,30442,0.13901429501158885,2.4,209,58,689.0960046844189
1,6/22/2024,1006,30,30180,9.72003608685888,2.4,399,28,689.0960046844189
1,6/23/2024,1207,22,26554,3.3704113329609044,2.4,296,9,689.0960046844189
1,6/24/2024,988,30,29640,7.073867080112837,2.4,212,9,689.0960046844189
1,6/25/2024,947,32,30304,4.859127722092808,2.4,314,46,689.0960046844189
1,6/26/2024,1110,26,28860,5.28693660592869,2.4,44,18,689.0960046844189
1,6/27/2024,1039,28,29092,3.0676047986178907,2.4,137,64,689.0960046844189
1,6/28/2024,1449,12,17388,6.307200558397532,2.4,143,66,689.0960046844189
1,6/29/2024,1233,21,25893,9.826330740419131,2.4,492,41,689.0960046844189
1,6/30/2024,1319,17,22423,1.095609612834784,2.4,82,27,689.0960046844189
1,7/1/2024,1273,19,24187,6.861331326804497,2.4,193,52,689.0960046844189
1,7/2/2024,1168,23,26864,1.7484448285061,2.4,447,99,689.0960046844189
1,7/3/2024,1179,23,27117,5.381426059201011,2.4,28,77,689.0960046844189
1,7/4/2024,888,35,31080,7.5139680182029505,2.4,425,56,689.0960046844189
1,7/5/2024,1004,30,30120,3.407458127754959,2.4,492,95,689.0960046844189
1,7/6/2024,1264,19,24016,6.805830274690603,2.4,198,100,689.0960046844189
1,7/7/2024,996,30,29880,6.550347603385139,2.4,448,40,689.0960046844189
1,7/8/2024,1079,27,29133,8.501338820713416,2.4,363,38,689.0960046844189
1,7/9/2024,1370,15,20550,9.764449124769754,2.4,228,57,689.0960046844189
1,7/10/2024,1362,15,20430,6.930092773503921,2.4,211,76,689.0960046844189
1,7/11/2024,1327,17,22559,8.21152092642303,2.4,102,71,689.0960046844189
1,7/12/2024,1141,24,27384,8.715511793496598,2.4,368,96,689.0960046844189
1,7/13/2024,976,31,30256,1.4275636183527758,2.4,51,98,689.0960046844189
1,7/14/2024,891,34,30294,3.289189548014115,2.4,479,73,689.0960046844189
1,7/15/2024,1332,16,21312,2.131416358976548,2.4,240,18,689.0960046844189
2,1/1/2024,1942,50,97100,2.325914365825202,4.9,428,14,1354.1928447629082
2,1/2/2024,1742,50,87100,0.210224079644249,4.9,223,35,1354.1928447629082
2,1/3/2024,2453,23,56419,7.47847867429008,4.9,183,26,1354.1928447629082
2,1/4/2024,2006,46,92276,9.041444613585965,4.9,325,53,1354.1928447629082
2,1/5/2024,1732,50,86600,1.0995166712509508,4.9,140,18,1354.1928447629082
2,1/6/2024,1802,50,90100,2.943684107974076,4.9,324,14,1354.1928447629082
2,1/7/2024,1562,50,78100,8.101246735243071,4.9,269,17,1354.1928447629082
2,1/8/2024,2173,38,82574,7.0357865367526164,4.9,106,77,1354.1928447629082
2,1/9/2024,1998,47,93906,1.6042652016851342,4.9,229,75,1354.1928447629082
2,1/10/2024,2095,42,87990,8.063630816672227,4.9,12,21,1354.1928447629082
2,1/11/2024,1864,50,93200,9.302139030828247,4.9,297,96,1354.1928447629082
2,1/12/2024,1804,50,90200,5.973851683138654,4.9,488,80,1354.1928447629082
2,1/13/2024,2152,39,83928,1.168592450324953,4.9,68,71,1354.1928447629082
2,1/14/2024,1696,50,84800,8.511042783304141,4.9,379,22,1354.1928447629082
2,1/15/2024,2339,29,67831,9.58710524350083,4.9,233,95,1354.1928447629082
2,1/16/2024,1844,50,92200,2.8391978109324105,4.9,487,76,1354.1928447629082
2,1/17/2024,2329,30,69870,6.832759334815647,4.9,435,12,1354.1928447629082
2,1/18/2024,2252,34,76568,6.123913590099179,4.9,54,76,1354.1928447629082
2,1/19/2024,2042,44,89848,9.753042520115905,4.9,263,86,1354.1928447629082
2,1/20/2024,2371,28,66388,5.849836040521352,4.9,151,62,1354.1928447629082
2,1/21/2024,1764,50,88200,3.086635694527109,4.9,463,15,1354.1928447629082
2,1/22/2024,1880,50,94000,1.9687689789017115,4.9,70,96,1354.1928447629082
2,1/23/2024,2393,27,64611,3.87148724923411,4.9,142,97,1354.1928447629082
2,1/24/2024,2185,37,80845,3.938974637172958,4.9,216,49,1354.1928447629082
2,1/25/2024,2062,43,88666,7.961533751575718,4.9,458,50,1354.1928447629082
2,1/26/2024,2291,32,73312,5.333830040810598,4.9,262,38,1354.1928447629082
2,1/27/2024,1684,50,84200,4.053888612478213,4.9,342,13,1354.1928447629082
2,1/28/2024,1899,50,94950,8.708896104769549,4.9,138,99,1354.1928447629082
2,1/29/2024,2317,30,69510,6.759105601266044,4.9,403,1,1354.1928447629082
2,1/30/2024,1905,50,95250,8.342189673535303,4.9,413,80,1354.1928447629082
2,1/31/2024,2375,27,64125,4.694716701176798,4.9,475,30,1354.1928447629082
2,2/1/2024,1631,50,81550,3.869929654049534,4.9,132,60,1354.1928447629082
2,2/2/2024,2209,36,79524,3.3928483469222934,4.9,100,61,1354.1928447629082
2,2/3/2024,2393,27,64611,0.2137546886515523,4.9,275,37,1354.1928447629082
2,2/4/2024,1758,50,87900,9.898784536850297,4.9,331,99,1354.1928447629082
2,2/5/2024,1603,50,80150,7.9099937444803885,4.9,357,88,1354.1928447629082
2,2/6/2024,2335,29,67715,4.979073380023106,4.9,345,20,1354.1928447629082
2,2/7/2024,1848,50,92400,0.5039943857664769,4.9,303,4,1354.1928447629082
2,2/8/2024,1670,50,83500,6.79050165074471,4.9,17,1,1354.1928447629082
2,2/9/2024,2034,45,91530,1.492425663746766,4.9,62,89,1354.1928447629082
2,2/10/2024,2370,28,66360,2.692507346671584,4.9,391,89,1354.1928447629082
2,2/11/2024,2061,43,88623,2.4132480208654643,4.9,59,79,1354.1928447629082
2,2/12/2024,2022,45,90990,1.138810887064639,4.9,500,41,1354.1928447629082
2,2/13/2024,1761,50,88050,9.663434241643554,4.9,482,2,1354.1928447629082
2,2/14/2024,2347,29,68063,1.6596489006874653,4.9,447,66,1354.1928447629082
2,2/15/2024,2228,35,77980,9.262167936032778,4.9,414,69,1354.1928447629082
2,2/16/2024,2024,45,91080,7.785678652890362,4.9,430,62,1354.1928447629082
2,2/17/2024,2118,41,86838,4.620139470185085,4.9,387,85,1354.1928447629082
2,2/18/2024,2404,26,62504,7.259897600141676,4.9,172,64,1354.1928447629082
2,2/19/2024,2222,35,77770,6.488342948717219,4.9,328,84,1354.1928447629082
2,2/20/2024,2334,30,70020,1.7913074806732276,4.9,439,88,1354.1928447629082
2,2/21/2024,2019,46,92874,6.3766937263621255,4.9,37,10,1354.1928447629082
2,2/22/2024,1555,50,77750,3.1902329091229005,4.9,14,67,1354.1928447629082
2,2/23/2024,2272,33,74976,1.6812634535137496,4.9,383,33,1354.1928447629082
2,2/24/2024,2333,30,69990,3.6631904432622986,4.9,290,17,1354.1928447629082
2,2/25/2024,1732,50,86600,7.170699250522485,4.9,122,66,1354.1928447629082
2,2/26/2024,1791,50,89550,9.522032065997761,4.9,26,83,1354.1928447629082
2,2/27/2024,1950,49,95550,4.596759577788943,4.9,88,48,1354.1928447629082
2,2/28/2024,2049,44,90156,8.990935054124995,4.9,482,45,1354.1928447629082
2,2/29/2024,2418,25,60450,1.4697189946237856,4.9,318,54,1354.1928447629082
2,3/1/2024,1674,50,83700,9.582904192791853,4.9,392,11,1354.1928447629082
2,3/2/2024,1815,50,90750,0.6846124221593497,4.9,314,39,1354.1928447629082
2,3/3/2024,1562,50,78100,6.312381324842824,4.9,458,56,1354.1928447629082
2,3/4/2024,1619,50,80950,2.035450645106504,4.9,331,81,1354.1928447629082
2,3/5/2024,2211,36,79596,5.327193936857367,4.9,13,61,1354.1928447629082
2,3/6/2024,1711,50,85550,3.630996077088384,4.9,185,67,1354.1928447629082
2,3/7/2024,1589,50,79450,9.444235087691427,4.9,123,65,1354.1928447629082
2,3/8/2024,1553,50,77650,2.489035526486743,4.9,396,82,1354.1928447629082
2,3/9/2024,2265,33,74745,9.249556275514275,4.9,476,21,1354.1928447629082
2,3/10/2024,1988,47,93436,4.928112261708796,4.9,38,41,1354.1928447629082
2,3/11/2024,1834,50,91700,3.4248920405323537,4.9,213,7,1354.1928447629082
2,3/12/2024,2092,42,87864,6.498432829171788,4.9,286,8,1354.1928447629082
2,3/13/2024,2191,37,81067,4.27887214049765,4.9,338,11,1354.1928447629082
2,3/14/2024,1988,47,93436,6.559735014931947,4.9,270,99,1354.1928447629082
2,3/15/2024,1989,47,93483,7.694692288953147,4.9,410,0,1354.1928447629082
2,3/16/2024,2123,40,84920,1.5970736519981124,4.9,72,77,1354.1928447629082
2,3/17/2024,2168,38,82384,1.8127335822366766,4.9,367,67,1354.1928447629082
2,3/18/2024,1810,50,90500,7.9679882313124155,4.9,140,15,1354.1928447629082
2,3/19/2024,1966,48,94368,2.8259244005950954,4.9,417,88,1354.1928447629082
2,3/20/2024,1968,48,94464,2.007561734800384,4.9,165,98,1354.1928447629082
2,3/21/2024,1579,50,78950,9.227140954681829,4.9,162,24,1354.1928447629082
2,3/22/2024,2452,24,58848,4.603465020276189,4.9,142,55,1354.1928447629082
2,3/23/2024,1909,50,95450,2.5831583476431836,4.9,418,36,1354.1928447629082
2,3/24/2024,1649,50,82450,5.4764099619256905,4.9,455,65,1354.1928447629082
2,3/25/2024,2199,36,79164,0.7036693023960032,4.9,193,67,1354.1928447629082
2,3/26/2024,2448,24,58752,7.805275244258339,4.9,241,64,1354.1928447629082
2,3/27/2024,1626,50,81300,7.834122014819009,4.9,63,56,1354.1928447629082
2,3/28/2024,1812,50,90600,7.605149998061599,4.9,335,75,1354.1928447629082
2,3/29/2024,1586,50,79300,1.8454431303962637,4.9,374,62,1354.1928447629082
2,3/30/2024,2327,30,69810,0.6271296564558296,4.9,435,87,1354.1928447629082
2,3/31/2024,1980,48,95040,4.242254245862015,4.9,189,22,1354.1928447629082
2,4/1/2024,1780,50,89000,0.2612727522430745,4.9,64,93,1354.1928447629082
2,4/2/2024,2346,29,68034,2.9806029740063127,4.9,488,94,1354.1928447629082
2,4/3/2024,2444,24,58656,3.0203439077263834,4.9,465,0,1354.1928447629082
2,4/4/2024,1647,50,82350,3.015568188386081,4.9,191,37,1354.1928447629082
2,4/5/2024,1912,50,95600,4.542722726115623,4.9,471,68,1354.1928447629082
2,4/6/2024,2008,46,92368,7.791174661999669,4.9,97,25,1354.1928447629082
2,4/7/2024,2344,29,67976,2.383703527220647,4.9,104,56,1354.1928447629082
2,4/8/2024,2034,45,91530,6.018532920307765,4.9,367,11,1354.1928447629082
2,4/9/2024,2017,46,92782,7.005462082816683,4.9,231,61,1354.1928447629082
2,4/10/2024,1905,50,95250,2.058152837901929,4.9,291,5,1354.1928447629082
2,4/11/2024,1695,50,84750,6.017867490559097,4.9,270,10,1354.1928447629082
2,4/12/2024,1551,50,77550,2.085860404099256,4.9,270,17,1354.1928447629082
2,4/13/2024,2208,36,79488,4.901724645545682,4.9,406,0,1354.1928447629082
2,4/14/2024,1893,50,94650,0.20942371705741647,4.9,131,6,1354.1928447629082
2,4/15/2024,1977,48,94896,6.90275569157335,4.9,405,94,1354.1928447629082
2,4/16/2024,1899,50,94950,8.657811757496972,4.9,240,97,1354.1928447629082
2,4/17/2024,1552,50,77600,6.60076842433282,4.9,40,40,1354.1928447629082
2,4/18/2024,1947,49,95403,0.6841169100391604,4.9,268,62,1354.1928447629082
2,4/19/2024,2064,43,88752,2.6363001988781583,4.9,44,25,1354.1928447629082
2,4/20/2024,1560,50,78000,6.192539810704749,4.9,400,54,1354.1928447629082
2,4/21/2024,2047,44,90068,1.233598653915173,4.9,363,75,1354.1928447629082
2,4/22/2024,2341,29,67889,3.2449680726787737,4.9,469,23,1354.1928447629082
2,4/23/2024,1743,50,87150,6.05895607219658,4.9,264,30,1354.1928447629082
2,4/24/2024,2206,36,79416,8.581930324520624,4.9,304,90,1354.1928447629082
2,4/25/2024,2265,33,74745,5.124499474015234,4.9,188,22,1354.1928447629082
2,4/26/2024,1550,50,77500,8.920539778594456,4.9,291,4,1354.1928447629082
2,4/27/2024,1865,50,93250,9.079382064773387,4.9,184,9,1354.1928447629082
2,4/28/2024,1903,50,95150,8.369588784062726,4.9,94,35,1354.1928447629082
2,4/29/2024,2435,24,58440,8.18001898518033,4.9,347,49,1354.1928447629082
2,4/30/2024,2310,31,71610,5.711209772281927,4.9,77,90,1354.1928447629082
2,5/1/2024,2118,41,86838,3.604948708246638,4.9,141,54,1354.1928447629082
2,5/2/2024,1619,50,80950,3.498270070047582,4.9,397,54,1354.1928447629082
2,5/3/2024,1718,50,85900,9.276303086561787,4.9,386,29,1354.1928447629082
2,5/4/2024,2434,24,58416,5.117329348936867,4.9,97,70,1354.1928447629082
2,5/5/2024,2006,46,92276,3.298014770574965,4.9,201,1,1354.1928447629082
2,5/6/2024,1675,50,83750,8.539340913337812,4.9,156,20,1354.1928447629082
2,5/7/2024,2231,35,78085,6.403386093902001,4.9,8,60,1354.1928447629082
2,5/8/2024,1707,50,85350,9.341532947641015,4.9,370,100,1354.1928447629082
2,5/9/2024,1788,50,89400,3.632074426689231,4.9,44,20,1354.1928447629082
2,5/10/2024,2178,38,82764,6.888184841331939,4.9,443,52,1354.1928447629082
2,5/11/2024,1728,50,86400,6.1662265458290735,4.9,34,68,1354.1928447629082
2,5/12/2024,1823,50,91150,2.0293549299439007,4.9,61,76,1354.1928447629082
2,5/13/2024,2313,31,71703,7.594886376217613,4.9,236,21,1354.1928447629082
2,5/14/2024,1610,50,80500,0.2415487746111455,4.9,410,91,1354.1928447629082
2,5/15/2024,2139,39,83421,3.5719627411960184,4.9,282,59,1354.1928447629082
2,5/16/2024,2133,40,85320,3.7230681787479805,4.9,119,80,1354.1928447629082
